experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
memory_mpi4_b4096_c65536_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,4096,65536,0.135853,0.318502,0.008344,0.463957,-0.015582,2399351,614233664,0,25201459.684652,146.444763
memory_mpi4_b4096_c65536_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,4096,65536,0.139781,0.290338,0.016997,0.431135,-0.015582,2399351,614233664,0,24138342.390719,146.444763
memory_mpi4_b4096_c65536_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,4096,65536,0.803840,1.327498,0.108842,2.226091,0.000027,12500000,3200000000,0,22487687.433436,762.939453
memory_mpi4_b4096_c65536_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,4096,65536,0.445155,1.366792,0.085685,1.881979,0.000027,12500000,3200000000,0,27364556.525110,762.939453
memory_mpi4_b4096_c65536_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,4096,65536,0.446554,1.351738,0.077749,1.846264,0.000027,12500000,3200000000,0,27478055.468472,762.939453
memory_mpi4_b16384_c4096_cuts4_t4_rep0,memory,4,4,28,120,4,599837,16384,4096,0.016685,0.015620,0.001330,0.032994,-0.010880,149960,38389568,0,20093745.375089,9.152832
memory_mpi4_b16384_c4096_cuts4_t8_rep0,memory,4,8,28,120,4,599837,16384,4096,0.010313,0.020117,0.003598,0.027828,-0.010880,149960,38389568,0,24652785.212726,9.152832
memory_mpi4_b16384_c4096_cuts4_t12_rep0,memory,4,12,28,120,4,599837,16384,4096,0.009386,0.021657,0.000519,0.028096,-0.010880,149960,38389568,0,24933148.534040,9.152832
memory_mpi4_b16384_c4096_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,16384,4096,0.161691,0.299846,0.018814,0.479925,-0.015582,2399351,614233664,0,20679717.066318,146.444763
memory_mpi4_b16384_c4096_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,16384,4096,0.127010,0.291462,0.020999,0.444313,-0.015582,2399351,614233664,0,21990387.341750,146.444763
memory_mpi4_b16384_c4096_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,16384,4096,0.098615,0.286703,0.020808,0.391787,-0.015582,2399351,614233664,0,25210213.518172,146.444763
memory_mpi4_b16384_c4096_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,16384,4096,0.832147,1.278366,0.104450,2.202028,0.000027,12500000,3200000000,0,22937920.313792,762.939453
memory_mpi4_b16384_c4096_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,16384,4096,0.506149,1.272275,0.121088,1.879353,0.000027,12500000,3200000000,0,26742424.961431,762.939453
memory_mpi4_b16384_c4096_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,16384,4096,0.441636,1.233978,0.101498,1.779732,0.000027,12500000,3200000000,0,29878552.123322,762.939453
memory_mpi4_b16384_c16384_cuts4_t4_rep0,memory,4,4,28,120,4,599837,16384,16384,0.014615,0.018729,0.000602,0.029753,-0.010880,149960,38389568,0,21243103.898471,9.152832
memory_mpi4_b16384_c16384_cuts4_t8_rep0,memory,4,8,28,120,4,599837,16384,16384,0.010957,0.017162,0.003927,0.028033,-0.010880,149960,38389568,0,23529204.559144,9.152832
memory_mpi4_b16384_c16384_cuts4_t12_rep0,memory,4,12,28,120,4,599837,16384,16384,0.010658,0.016433,0.000464,0.027087,-0.010880,149960,38389568,0,25388290.328979,9.152832
memory_mpi4_b16384_c16384_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,16384,16384,0.182118,0.289655,0.014940,0.480506,-0.015582,2399351,614233664,0,20573786.894845,146.444763
memory_mpi4_b16384_c16384_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,16384,16384,0.131514,0.296991,0.019784,0.427907,-0.015582,2399351,614233664,0,23600864.301952,146.444763
memory_mpi4_b16384_c16384_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,16384,16384,0.092904,0.286677,0.019998,0.390291,-0.015582,2399351,614233664,0,25137070.869008,146.444763
memory_mpi4_b16384_c16384_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,16384,16384,0.832146,1.282301,0.110356,2.205434,0.000027,12500000,3200000000,0,22781757.838202,762.939453
memory_mpi4_b16384_c16384_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,16384,16384,0.505001,1.302648,0.080199,1.907197,0.000027,12500000,3200000000,0,27580560.969315,762.939453
memory_mpi4_b16384_c16384_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,16384,16384,0.425779,1.217414,0.106108,1.760978,0.000027,12500000,3200000000,0,28682372.019179,762.939453
memory_mpi4_b16384_c65536_cuts4_t4_rep0,memory,4,4,28,120,4,599837,16384,65536,0.014580,0.019763,0.000512,0.032759,-0.010880,149960,38389568,0,20516772.555711,9.152832
memory_mpi4_b16384_c65536_cuts4_t8_rep0,memory,4,8,28,120,4,599837,16384,65536,0.007258,0.019097,0.000494,0.028579,-0.010880,149960,38389568,0,24325962.388737,9.152832
memory_mpi4_b16384_c65536_cuts4_t12_rep0,memory,4,12,28,120,4,599837,16384,65536,0.006349,0.020172,0.000435,0.027671,-0.010880,149960,38389568,0,25260235.333554,9.152832
memory_mpi4_b16384_c65536_cuts6_t4_rep0,memory,4,4,28,120,6,9597401,16384,65536,0.177491,0.304046,0.022284,0.486194,-0.015582,2399351,614233664,0,19797753.879108,146.444763
memory_mpi4_b16384_c65536_cuts6_t8_rep0,memory,4,8,28,120,6,9597401,16384,65536,0.126209,0.287400,0.020787,0.429822,-0.015582,2399351,614233664,0,23004381.774107,146.444763
memory_mpi4_b16384_c65536_cuts6_t12_rep0,memory,4,12,28,120,6,9597401,16384,65536,0.084031,0.289636,0.022075,0.391619,-0.015582,2399351,614233664,0,24676519.947380,146.444763
memory_mpi4_b16384_c65536_cuts8_t4_rep0,memory,4,4,28,120,8,50000000,16384,65536,0.841954,1.289872,0.072272,2.228901,0.000027,12500000,3200000000,0,22432583.937618,762.939453
memory_mpi4_b16384_c65536_cuts8_t8_rep0,memory,4,8,28,120,8,50000000,16384,65536,0.503092,1.278329,0.101804,1.878764,0.000027,12500000,3200000000,0,26780350.081167,762.939453
memory_mpi4_b16384_c65536_cuts8_t12_rep0,memory,4,12,28,120,8,50000000,16384,65536,0.433080,1.238136,0.098337,1.767522,0.000027,12500000,3200000000,0,28803553.711485,762.939453
single_hdf5_mpi4_b1024_c4096_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,1024,4096,0.235526,3.734138,0.060004,3.849001,-0.010880,149960,38389568,1,155963.572094,0.062500
single_hdf5_mpi4_b1024_c4096_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,1024,4096,0.266580,3.806708,0.061211,3.917005,-0.010880,149960,38389568,1,153206.996449,0.062500
single_hdf5_mpi4_b1024_c4096_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,1024,4096,0.325069,3.864966,0.059998,4.016999,-0.010880,149960,38389568,1,149436.216629,0.062500
single_hdf5_mpi4_b1024_c4096_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,1024,4096,4.030508,57.426965,0.755004,58.820885,-0.015582,2399351,614233664,1,163171.143040,0.062500
single_hdf5_mpi4_b1024_c4096_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,1024,4096,3.932891,58.534860,0.744583,60.129782,-0.015582,2399351,614233664,1,159617.606980,0.062500
single_hdf5_mpi4_b1024_c4096_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,1024,4096,3.837995,59.482506,0.760001,61.273999,-0.015582,2399351,614233664,1,156638.553639,0.062500
single_hdf5_mpi4_b1024_c4096_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,1024,4096,20.414297,296.985035,3.798987,304.016888,0.000027,12500000,3200000000,1,164466.107314,0.062500
single_hdf5_mpi4_b1024_c4096_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,1024,4096,19.394730,304.321749,3.776924,312.323211,0.000027,12500000,3200000000,1,160091.480070,0.062500
single_hdf5_mpi4_b1024_c4096_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,1024,4096,19.037966,308.293835,3.834721,317.511648,0.000027,12500000,3200000000,1,157474.967433,0.062500
single_hdf5_mpi4_b1024_c16384_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,1024,16384,0.251059,3.588325,0.059591,3.674995,-0.010880,149960,38389568,1,163354.115366,0.062500
single_hdf5_mpi4_b1024_c16384_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,1024,16384,0.251649,3.695873,0.059998,3.813999,-0.010880,149960,38389568,1,157396.196519,0.062500
single_hdf5_mpi4_b1024_c16384_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,1024,16384,0.277469,3.889830,0.056617,4.004670,-0.010880,149960,38389568,1,149823.926295,0.062500
single_hdf5_mpi4_b1024_c16384_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,1024,16384,4.045107,57.585043,0.765366,58.977897,-0.015582,2399351,614233664,1,162730.504662,0.062500
single_hdf5_mpi4_b1024_c16384_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,1024,16384,3.815523,58.465534,0.801009,60.065797,-0.015582,2399351,614233664,1,159788.891873,0.062500
single_hdf5_mpi4_b1024_c16384_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,1024,16384,3.977509,59.330123,0.790100,61.033698,-0.015582,2399351,614233664,1,157254.519591,0.062500
single_hdf5_mpi4_b1024_c16384_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,1024,16384,20.560545,297.483433,3.883999,304.486001,0.000027,12500000,3200000000,1,164212.778795,0.062500
single_hdf5_mpi4_b1024_c16384_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,1024,16384,19.618551,305.543038,3.882016,313.583759,0.000027,12500000,3200000000,1,159448.430712,0.062500
single_hdf5_mpi4_b1024_c16384_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,1024,16384,18.863610,307.955035,3.842346,316.922200,0.000027,12500000,3200000000,1,157767.427374,0.062500
single_hdf5_mpi4_b1024_c65536_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,1024,65536,0.296862,3.812046,0.047998,3.902765,-0.010880,149960,38389568,1,153804.566847,0.062500
single_hdf5_mpi4_b1024_c65536_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,1024,65536,0.296773,3.643943,0.038774,3.735774,-0.010880,149960,38389568,1,160570.690189,0.062500
single_hdf5_mpi4_b1024_c65536_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,1024,65536,0.287458,3.845858,0.039997,3.942000,-0.010880,149960,38389568,1,152281.428410,0.062500
single_hdf5_mpi4_b1024_c65536_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,1024,65536,4.149504,56.883629,0.656721,58.190776,-0.015582,2399351,614233664,1,164937.800230,0.062500
single_hdf5_mpi4_b1024_c65536_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,1024,65536,3.719515,58.430155,0.680107,59.850726,-0.015582,2399351,614233664,1,160357.292671,0.062500
single_hdf5_mpi4_b1024_c65536_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,1024,65536,3.730836,59.123988,0.670001,60.912005,-0.015582,2399351,614233664,1,157564.329403,0.062500
single_hdf5_mpi4_b1024_c65536_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,1024,65536,20.038684,296.678967,3.455231,303.314938,0.000027,12500000,3200000000,1,164845.627830,0.062500
single_hdf5_mpi4_b1024_c65536_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,1024,65536,18.909654,304.122428,3.444069,311.804782,0.000027,12500000,3200000000,1,160357.111929,0.062500
single_hdf5_mpi4_b1024_c65536_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,1024,65536,19.099028,308.247819,3.428167,317.165043,0.000027,12500000,3200000000,1,157647.146979,0.062500
single_hdf5_mpi4_b4096_c4096_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,4096,4096,0.116440,0.913748,0.044114,0.972837,-0.010880,149960,38389568,1,617046.036956,0.250000
single_hdf5_mpi4_b4096_c4096_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,4096,4096,0.097633,1.010382,0.072004,1.103651,-0.010880,149960,38389568,1,544808.553241,0.250000
single_hdf5_mpi4_b4096_c4096_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,4096,4096,0.082910,0.969094,0.062049,1.074928,-0.010880,149960,38389568,1,558481.138816,0.250000
single_hdf5_mpi4_b4096_c4096_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,4096,4096,1.423348,14.869305,0.725163,15.787907,-0.015582,2399351,614233664,1,608007.603376,0.250000
single_hdf5_mpi4_b4096_c4096_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,4096,4096,1.164632,15.201698,0.726069,16.193066,-0.015582,2399351,614233664,1,592798.267471,0.250000
single_hdf5_mpi4_b4096_c4096_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,4096,4096,1.051140,15.316900,0.718511,16.408094,-0.015582,2399351,614233664,1,585016.943654,0.250000
single_hdf5_mpi4_b4096_c4096_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,4096,4096,6.746289,76.939975,3.743720,81.642105,0.000027,12500000,3200000000,1,612439.473840,0.250000
single_hdf5_mpi4_b4096_c4096_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,4096,4096,5.716844,79.179505,3.731536,84.327188,0.000027,12500000,3200000000,1,592943.604567,0.250000
single_hdf5_mpi4_b4096_c4096_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,4096,4096,5.277955,79.120053,3.734005,84.577597,0.000027,12500000,3200000000,1,591191.232601,0.250000
single_hdf5_mpi4_b4096_c16384_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,4096,16384,0.127966,0.924417,0.054000,0.991006,-0.010880,149960,38389568,1,605894.608267,0.250000
single_hdf5_mpi4_b4096_c16384_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,4096,16384,0.095588,1.086336,0.062997,1.175905,-0.010880,149960,38389568,1,511369.675411,0.250000
single_hdf5_mpi4_b4096_c16384_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,4096,16384,0.086698,1.046826,0.065617,1.149650,-0.010880,149960,38389568,1,522873.036467,0.250000
single_hdf5_mpi4_b4096_c16384_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,4096,16384,1.392326,14.800287,0.733572,15.719915,-0.015582,2399351,614233664,1,610538.404086,0.250000
single_hdf5_mpi4_b4096_c16384_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,4096,16384,1.165665,15.309029,0.744001,16.331999,-0.015582,2399351,614233664,1,587751.830914,0.250000
single_hdf5_mpi4_b4096_c16384_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,4096,16384,1.115149,15.420861,0.732003,16.505036,-0.015582,2399351,614233664,1,581519.693605,0.250000
single_hdf5_mpi4_b4096_c16384_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,4096,16384,7.412992,77.242335,3.808324,82.026005,0.000027,12500000,3200000000,1,609570.222138,0.250000
single_hdf5_mpi4_b4096_c16384_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,4096,16384,5.974298,79.499870,3.756531,84.620716,0.000027,12500000,3200000000,1,590882.360700,0.250000
single_hdf5_mpi4_b4096_c16384_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,4096,16384,5.530634,79.412083,3.782993,84.882998,0.000027,12500000,3200000000,1,589066.898577,0.250000
single_hdf5_mpi4_b4096_c65536_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,4096,65536,0.124362,0.933543,0.044003,0.995865,-0.010880,149960,38389568,1,604064.112598,0.250000
single_hdf5_mpi4_b4096_c65536_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,4096,65536,0.098251,0.981612,0.042002,1.044996,-0.010880,149960,38389568,1,575657.549454,0.250000
single_hdf5_mpi4_b4096_c65536_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,4096,65536,0.088662,1.077174,0.036000,1.127661,-0.010880,149960,38389568,1,533188.970524,0.250000
single_hdf5_mpi4_b4096_c65536_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,4096,65536,1.520044,14.930917,0.665731,15.790841,-0.015582,2399351,614233664,1,607790.384620,0.250000
single_hdf5_mpi4_b4096_c65536_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,4096,65536,1.223704,15.269646,0.679084,16.194076,-0.015582,2399351,614233664,1,592654.484983,0.250000
single_hdf5_mpi4_b4096_c65536_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,4096,65536,1.079715,15.280237,0.674000,16.266698,-0.015582,2399351,614233664,1,590028.276867,0.250000
single_hdf5_mpi4_b4096_c65536_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,4096,65536,7.589375,77.143603,3.449158,81.570068,0.000027,12500000,3200000000,1,612992.969041,0.250000
single_hdf5_mpi4_b4096_c65536_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,4096,65536,5.866691,78.502969,3.431049,83.276053,0.000027,12500000,3200000000,1,600434.690910,0.250000
single_hdf5_mpi4_b4096_c65536_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,4096,65536,5.252960,79.262225,3.457093,84.499698,0.000027,12500000,3200000000,1,591729.954288,0.250000
single_hdf5_mpi4_b16384_c4096_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,16384,4096,0.024252,0.242458,0.041998,0.298513,-0.010880,149960,38389568,1,2026459.153833,1.000000
single_hdf5_mpi4_b16384_c4096_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,16384,4096,0.025306,0.246023,0.047999,0.302389,-0.010880,149960,38389568,1,1986195.738132,1.000000
single_hdf5_mpi4_b16384_c4096_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,16384,4096,0.024814,0.302849,0.044981,0.356105,-0.010880,149960,38389568,1,1685032.869570,1.000000
single_hdf5_mpi4_b16384_c4096_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,16384,4096,0.292625,3.481086,0.731998,4.413004,-0.015582,2399351,614233664,1,2175787.442941,1.000000
single_hdf5_mpi4_b16384_c4096_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,16384,4096,0.278689,3.560787,0.727865,4.417478,-0.015582,2399351,614233664,1,2172899.113510,1.000000
single_hdf5_mpi4_b16384_c4096_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,16384,4096,0.348318,3.533270,0.732995,4.396327,-0.015582,2399351,614233664,1,2184205.289619,1.000000
single_hdf5_mpi4_b16384_c4096_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,16384,4096,1.172780,18.070905,3.712004,22.754559,0.000027,12500000,3200000000,1,2197608.498850,1.000000
single_hdf5_mpi4_b16384_c4096_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,16384,4096,1.221931,18.510087,3.701005,22.876000,0.000027,12500000,3200000000,1,2185983.500247,1.000000
single_hdf5_mpi4_b16384_c4096_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,16384,4096,1.478109,18.276722,3.712591,22.643965,0.000027,12500000,3200000000,1,2208285.068157,1.000000
single_hdf5_mpi4_b16384_c16384_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,16384,16384,0.028879,0.245559,0.054089,0.312518,-0.010880,149960,38389568,1,1934973.694110,1.000000
single_hdf5_mpi4_b16384_c16384_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,16384,16384,0.017221,0.234693,0.053996,0.303999,-0.010880,149960,38389568,1,1992814.728104,1.000000
single_hdf5_mpi4_b16384_c16384_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,16384,16384,0.021933,0.247585,0.054002,0.311358,-0.010880,149960,38389568,1,1941204.396881,1.000000
single_hdf5_mpi4_b16384_c16384_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,16384,16384,0.293410,3.503874,0.738138,4.425598,-0.015582,2399351,614233664,1,2168901.535956,1.000000
single_hdf5_mpi4_b16384_c16384_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,16384,16384,0.245802,3.536209,0.740136,4.404001,-0.015582,2399351,614233664,1,2180727.843211,1.000000
single_hdf5_mpi4_b16384_c16384_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,16384,16384,0.374657,3.511750,0.738002,4.378373,-0.015582,2399351,614233664,1,2192196.321700,1.000000
single_hdf5_mpi4_b16384_c16384_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,16384,16384,1.248367,18.198849,3.781000,22.987549,0.000027,12500000,3200000000,1,2175331.457005,1.000000
single_hdf5_mpi4_b16384_c16384_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,16384,16384,1.274442,18.450554,3.791151,22.916492,0.000027,12500000,3200000000,1,2181867.280084,1.000000
single_hdf5_mpi4_b16384_c16384_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,16384,16384,1.676685,18.248107,3.875998,22.835576,0.000027,12500000,3200000000,1,2189812.779266,1.000000
single_hdf5_mpi4_b16384_c65536_cuts4_t4_rep0,single_hdf5,4,4,28,120,4,599837,16384,65536,0.024867,0.240753,0.037812,0.292552,-0.010880,149960,38389568,1,2055558.356253,1.000000
single_hdf5_mpi4_b16384_c65536_cuts4_t8_rep0,single_hdf5,4,8,28,120,4,599837,16384,65536,0.029940,0.256198,0.042000,0.306997,-0.010880,149960,38389568,1,1966678.907761,1.000000
single_hdf5_mpi4_b16384_c65536_cuts4_t12_rep0,single_hdf5,4,12,28,120,4,599837,16384,65536,0.026750,0.261643,0.048000,0.318580,-0.010880,149960,38389568,1,1898225.124366,1.000000
single_hdf5_mpi4_b16384_c65536_cuts6_t4_rep0,single_hdf5,4,4,28,120,6,9597401,16384,65536,0.418790,3.544840,0.695082,4.388999,-0.015582,2399351,614233664,1,2188188.985541,1.000000
single_hdf5_mpi4_b16384_c65536_cuts6_t8_rep0,single_hdf5,4,8,28,120,6,9597401,16384,65536,0.463955,3.580040,0.686800,4.356873,-0.015582,2399351,614233664,1,2202855.650442,1.000000
single_hdf5_mpi4_b16384_c65536_cuts6_t12_rep0,single_hdf5,4,12,28,120,6,9597401,16384,65536,0.369148,3.732040,0.700122,4.521035,-0.015582,2399351,614233664,1,2124256.327981,1.000000
single_hdf5_mpi4_b16384_c65536_cuts8_t4_rep0,single_hdf5,4,4,28,120,8,50000000,16384,65536,1.934453,18.289870,3.470004,22.503527,0.000027,12500000,3200000000,1,2222122.891749,1.000000
single_hdf5_mpi4_b16384_c65536_cuts8_t8_rep0,single_hdf5,4,8,28,120,8,50000000,16384,65536,2.176636,18.646730,3.524156,22.635523,0.000027,12500000,3200000000,1,2209163.356974,1.000000
single_hdf5_mpi4_b16384_c65536_cuts8_t12_rep0,single_hdf5,4,12,28,120,8,50000000,16384,65536,1.871955,18.999900,3.503999,22.916374,0.000027,12500000,3200000000,1,2182071.653039,1.000000
multi_file_mpi4_b1024_c4096_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,1024,4096,0.012392,0.000004,0.000000,0.013223,0.000000,149960,38389568,0,45364060.811620,0.000000
multi_file_mpi4_b1024_c4096_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,1024,4096,0.010640,0.000003,0.000000,0.011052,0.000000,149960,38389568,0,54275556.052613,0.000000
multi_file_mpi4_b1024_c4096_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,1024,4096,0.011154,0.000005,0.000000,0.011528,0.000000,149960,38389568,0,52033578.064593,0.000000
multi_file_mpi4_b1024_c4096_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,1024,4096,0.188427,0.000128,0.000000,0.199046,0.000000,2399351,614233664,0,50689325.691813,0.000000
multi_file_mpi4_b1024_c4096_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,1024,4096,0.160706,0.000062,0.000000,0.166697,0.000000,2399351,614233664,0,58750189.895611,0.000000
multi_file_mpi4_b1024_c4096_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,1024,4096,0.167934,0.000077,0.000000,0.173474,0.000000,2399351,614233664,0,56470462.983670,0.000000
multi_file_mpi4_b1024_c4096_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,1024,4096,0.969076,0.000374,0.000000,1.016368,0.000000,12500000,3200000000,0,49194766.145610,0.000000
multi_file_mpi4_b1024_c4096_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,1024,4096,0.847345,0.000403,0.000000,0.879005,0.000000,12500000,3200000000,0,56882477.181006,0.000000
multi_file_mpi4_b1024_c4096_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,1024,4096,0.899274,0.000374,0.000000,0.928133,0.000000,12500000,3200000000,0,53871578.496185,0.000000
multi_file_mpi4_b1024_c16384_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,1024,16384,0.017753,0.000003,0.000000,0.018102,0.000000,149960,38389568,0,40178147.410009,0.000000
multi_file_mpi4_b1024_c16384_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,1024,16384,0.010732,0.000006,0.000000,0.011138,0.000000,149960,38389568,0,54333706.314812,0.000000
multi_file_mpi4_b1024_c16384_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,1024,16384,0.011678,0.000005,0.000000,0.012099,0.000000,149960,38389568,0,51793527.365466,0.000000
multi_file_mpi4_b1024_c16384_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,1024,16384,0.189677,0.000088,0.000000,0.199270,0.000000,2399351,614233664,0,49167618.343336,0.000000
multi_file_mpi4_b1024_c16384_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,1024,16384,0.159883,0.000069,0.000000,0.165872,0.000000,2399351,614233664,0,59205447.724789,0.000000
multi_file_mpi4_b1024_c16384_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,1024,16384,0.169612,0.000065,0.000000,0.175057,0.000000,2399351,614233664,0,55595139.522996,0.000000
multi_file_mpi4_b1024_c16384_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,1024,16384,0.966849,0.000438,0.000000,1.019404,0.000000,12500000,3200000000,0,49408401.147014,0.000000
multi_file_mpi4_b1024_c16384_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,1024,16384,0.821509,0.000280,0.000000,0.852229,0.000000,12500000,3200000000,0,58854726.155633,0.000000
multi_file_mpi4_b1024_c16384_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,1024,16384,0.866855,0.000267,0.000000,0.895689,0.000000,12500000,3200000000,0,56478755.281249,0.000000
multi_file_mpi4_b1024_c65536_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,1024,65536,0.014628,0.000004,0.000000,0.015184,0.000000,149960,38389568,0,49262447.527396,0.000000
multi_file_mpi4_b1024_c65536_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,1024,65536,0.013480,0.000004,0.000000,0.013905,0.000000,149960,38389568,0,58237659.266241,0.000000
multi_file_mpi4_b1024_c65536_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,1024,65536,0.014789,0.000003,0.000000,0.015192,0.000000,149960,38389568,0,51830395.277867,0.000000
